runner_id,season,player_name,sprint_speed,bolts,jump_time,accel_phase,top_speed_phase,total_90,seconds_since_hit_005,seconds_since_hit_010,seconds_since_hit_015,seconds_since_hit_020,seconds_since_hit_025,seconds_since_hit_030,seconds_since_hit_035,seconds_since_hit_040,seconds_since_hit_045,seconds_since_hit_050,seconds_since_hit_055,seconds_since_hit_060,seconds_since_hit_065,seconds_since_hit_070,seconds_since_hit_075,seconds_since_hit_080,seconds_since_hit_085,seconds_since_hit_090,SB,CS,Name,primary_lead,secondary_lead,lead_gain,sb_attempts,era,speed_capped,real_sb_pct,expected_sb_pct,sb_residual,pct_speed,pct_jump,accel_gap,n_attempts,n_success,two_strike_share,avg_pop_faced,avg_pickoff_rate_faced,weak_arm_share,avg_pre_release_velocity,avg_post_release_distance,y,z_sb_residual,z_accel_gap,z_lead_gain,z_primary_lead,z_jump,z_speed_cap,z_pre_rel_vel,z_post_rel_dist,SSSI_v6,rank_v6
641857,2022,Ryan McMahon,25.8,0.0,1.79,1.25,2.34,4.13,0.54,0.84,1.11,1.35,1.57,1.79,2.0,2.19,2.39,2.58,2.77,2.96,3.14,3.33,3.52,3.71,3.91,4.13,7,3,Ryan McMahon,10.081747368,14.552194737,4.470447368,10,pre_2023,25.8,0.7262197718460744,0.7631231692166809,-0.03690339737060644,15.59233449477352,67.24738675958189,51.65505226480837,0.0,0.0,0.55,1.95,0.02,0.2,3.438805667692308,46.7883,0,-0.5751852543580391,2.7385995775761893,0.9365748168621062,-2.0759371232597417,-0.4837987165335601,-3.5483255186952416,0.7999900859722968,-1.8579468563846415,1.086940993731696,11
592518,2025,Manny Machado,25.8,0.0,1.88,1.31,2.29,4.17,0.57,0.9,1.18,1.43,1.66,1.88,2.09,2.29,2.49,2.68,2.87,3.06,3.25,3.43,3.61,3.79,3.97,4.17,14,3,Manny Machado,11.762858491,15.068075472,3.305216981,17,post_2023,25.8,0.8133316626223235,0.7631231692166809,0.050208493405642596,11.839708561020036,9.836065573770492,-2.0036429872495436,0.0,0.0,0.55,1.95,0.02,0.2,2.5424746007692307,44.524350000000005,1,0.4902756553079812,-0.017326652054774433,-0.558607317783574,-0.08066522161658782,-2.5438741263730154,-3.5483255186952416,-0.6029628267276061,-2.6433898767359088,1.0806952615666237,12
592626,2024,Joc Pederson,25.5,0.0,1.83,1.28,2.34,4.17,0.55,0.87,1.14,1.38,1.61,1.83,2.04,2.24,2.44,2.63,2.82,3.01,3.19,3.38,3.57,3.76,3.97,4.17,7,4,Joc Pederson,10.410209945,13.692618785,3.28240884,11,post_2023,25.5,0.6808310361056948,0.7677102678134364,-0.08687923170774159,10.600375234521577,34.52157598499062,23.92120075046904,3.0,3.0,1.0,1.9733333333333334,0.001984126984126984,0.3333333333333333,2.8842610549034675,45.791199999999996,0,-1.1864370299730413,1.3141808793946146,-0.5878739120366465,-1.6860924891585367,-1.3993877875733203,-4.10510346749348,-0.06799274809911356,-2.2038755366082565,1.0648980611607113,13
647304,2023,Josh Naylor,25.8,0.0,1.83,1.28,2.33,4.16,0.55,0.87,1.14,1.39,1.61,1.83,2.04,2.24,2.44,2.63,2.82,3.01,3.19,3.38,3.57,3.75,3.96,4.16,10,3,Josh Naylor,9.807819572,13.682293578,3.874474006,13,post_2023,25.8,0.7718498098717288,0.7631231692166809,0.008726640655047913,12.702702702702704,36.126126126126124,23.423423423423422,2.0,2.0,1.0,1.91,0.0,0.0,3.097447723589977,44.84298,0,-0.017086682628217855,1.2886148907756871,0.17184302345143262,-2.4010556873808833,-1.3993877875733203,-3.5483255186952416,0.26569071866863564,-2.532846044242029,1.0157590986880625,14
670770,2024,TJ Friedl,26.5,0.0,1.77,1.23,2.27,4.04,0.54,0.84,1.1,1.34,1.56,1.77,1.97,2.16,2.36,2.54,2.73,2.91,3.09,3.27,3.45,3.64,3.83,4.04,9,1,TJ Friedl,11.792067265,15.67229148,3.880224215,10,post_2023,26.5,0.8595531051794079,0.7566066386175647,0.10294646656184314,25.422138836772984,71.76360225140714,46.34146341463415,2.0,2.0,1.0,2.0,0.02,0.5,3.0852610121794872,49.81999999999999,1,1.1353110041247676,2.4656921053225074,0.17922148685506448,-0.04599800346170178,-0.02600418101368003,-2.2491769714993564,0.24661586686385356,-0.806144650152641,0.9182299712980772,15
656941,2022,Kyle Schwarber,26.4,0.0,1.82,1.27,2.2799999999999994,4.1,0.55,0.87,1.14,1.38,1.61,1.82,2.03,2.23,2.42,2.61,2.8,2.99,3.17,3.35,3.53,3.72,3.91,4.1,10,1,Kyle Schwarber,11.027303483,15.459552239,4.432248756,11,pre_2023,26.4,0.8683310361056948,0.7571787116065822,0.11115232449911261,26.91637630662021,47.822299651567945,20.905923344947734,1.0,0.0,1.0,2.0,0.02,1.0,3.40942212,48.31199999999999,1,1.2356764167512724,1.1593153528950475,0.8875597183306407,-0.9536784445356437,-1.1704905198133801,-2.4347696210987713,0.7539984481259229,-1.3293223151583682,0.9086583593392608,16
663728,2025,Cal Raleigh,26.0,0.0,1.83,1.28,2.34,4.17,0.55,0.87,1.14,1.38,1.62,1.83,2.04,2.25,2.45,2.64,2.84,3.03,3.21,3.4,3.59,3.78,3.97,4.17,14,4,Cal Raleigh,10.682101604,13.854545455,3.17244385,18,post_2023,26.0,0.777969416421353,0.760663203408364,0.017306213012988958,15.573770491803279,30.692167577413482,15.118397085610203,0.0,0.0,0.55,1.95,0.02,0.2,2.440341423076923,46.13699999999999,0,0.08784961122995251,0.8620663171541986,-0.7289770709645562,-1.3633905689394048,-1.3993877875733203,-3.177140219496418,-0.7628234456600713,-2.083905485839703,0.9004119608344325,17
641857,2023,Ryan McMahon,25.8,0.0,1.8,1.26,2.37,4.17,0.54,0.84,1.11,1.35,1.58,1.8,2.01,2.21,2.41,2.6,2.79,2.99,3.17,3.36,3.55,3.74,3.95,4.17,5,5,Ryan McMahon,10.081747368,14.552194737,4.470447368,10,post_2023,25.8,0.5928864385127411,0.7631231692166809,-0.17023673070393974,12.702702702702704,54.68468468468468,41.98198198198198,0.0,0.0,0.55,1.95,0.02,0.2,3.438805667692308,46.53675,0,-2.2059781731689454,2.2417878681546366,0.9365748168621062,-2.0759371232597417,-0.7126959842935001,-3.5483255186952416,0.7999900859722968,-1.9452183030903387,0.8990211163795279,18
518692,2023,Freddie Freeman,26.7,0.0,1.8,1.26,2.2800000000000002,4.08,0.54,0.85,1.12,1.36,1.59,1.8,2.01,2.2,2.4,2.59,2.77,2.96,3.14,3.32,3.5,3.68,3.87,4.08,23,1,Freddie Freeman,12.235060811,16.566962838,4.331902027,24,post_2023,26.7,0.927355054403142,0.7558213525932418,0.17153370180990024,32.16216216216216,54.68468468468468,22.52252252252252,3.0,3.0,1.0,2.03,0.02,0.6666666666666666,3.3827003961624036,50.13592499999999,1,1.9741978358498875,1.2423443578932138,0.758798369377825,0.47978078822562503,-0.7126959842935001,-1.8779916723005328,0.7121731430865568,-0.6965392762687325,0.8848634610499818,19
624428,2023,Adam Frazier,26.5,0.0,1.79,1.26,2.3200000000000003,4.11,0.53,0.84,1.1,1.35,1.57,1.79,2.0,2.2,2.39,2.59,2.77,2.96,3.15,3.33,3.52,3.71,3.91,4.11,11,4,Adam Frazier,12.576537879,17.786772727,5.210234848,15,post_2023,26.5,0.7446648288845559,0.7566066386175647,-0.011941809733008846,27.74774774774775,61.98198198198198,34.234234234234236,4.0,1.0,1.0,1.9775,0.0,0.5,4.007872959999999,48.7354875,0,-0.26988140164549906,1.8438612853653666,1.8858437647637776,0.8850720206219788,-0.4837987165335601,-2.2491769714993564,1.6907040695966522,-1.1823997678048428,0.8785038048228131,20
694384,2024,Nolan Schanuel,26.4,0.0,1.84,1.28,2.3100000000000005,4.15,0.56,0.87,1.15,1.39,1.62,1.84,2.05,2.25,2.45,2.64,2.83,3.02,3.21,3.39,3.57,3.76,3.95,4.15,10,1,Nolan Schanuel,12.792721649,15.703044674,2.910323024,11,post_2023,26.4,0.8683310361056948,0.7571787116065822,0.11115232449911261,23.639774859287055,29.080675422138835,5.44090056285178,1.0,1.0,1.0,1.97,0.02,0.0,2.2387100184615387,47.06723999999999,1,1.2356764167512724,0.36502727475948965,-1.0653211798431454,1.1416555361141238,-1.6282850553332602,-2.4347696210987713,-1.0784204129368984,-1.7611728657502297,0.876066609556282,21
605141,2024,Mookie Betts,26.7,0.0,1.82,1.26,2.25,4.07,0.56,0.88,1.15,1.39,1.61,1.82,2.02,2.22,2.41,2.59,2.78,2.96,3.14,3.32,3.5,3.68,3.87,4.07,16,2,Mookie Betts,12.429531646,18.071772152,5.642240506,18,post_2023,26.7,0.8649259381604834,0.7558213525932418,0.10910458556724156,30.206378986866795,41.55722326454034,11.350844277673545,3.0,3.0,1.0,1.9000000000000001,0.0,0.0,4.3401850046153845,46.41795,1,1.210630630628757,0.6685637066986414,2.440178039868339,0.7105937234658256,-1.1704905198133801,-1.8779916723005328,2.2108446383251765,-1.98643415627514,0.8754273382546758,22
