season,rank,runner_id,player_name,sprint_speed,jump_time,primary_lead,lead_gain,avg_pre_release_velocity,avg_post_release_distance,avg_pop_faced,SB,CS,real_sb_pct,sb_residual,avg_pre_release_velocity
2025,10,547180,Bryce Harper,27.0,1.8,11.668186722,4.916755187,3.7821193746153843,47.95199999999999,1.92,12,2,0.8364892935626904,0.08094872012165188,3.7821193746153843
2025,11,681297,Colton Cowser,27.4,1.74,11.27098913,4.832184783,3.7170652176923076,51.94149499999999,1.9849999999999999,14,0,0.9417524514574273,0.18491157043533246,3.7170652176923076
2025,12,677587,Brayan Rocchio,27.0,1.85,12.381186851,4.780276817,3.6771360130769226,47.38499999999999,1.95,8,4,0.699605681040654,-0.05593489240038452,3.6771360130769226
2025,13,677587,Brayan Rocchio,27.0,1.82,12.381186851,4.780276817,3.6771360130769226,48.174749999999996,1.95,8,4,0.699605681040654,-0.05593489240038452,3.6771360130769226
2025,14,681082,Bryson Stott,28.8,1.75,11.961878049,4.51182439,3.661965117316397,52.941599999999994,1.935,24,5,0.8203910758144446,0.04392700020271545,3.661965117316397
2025,15,676391,Ernie Clement,28.6,1.78,10.286892977,4.227919732,3.6344450962098245,52.011245,1.9449999999999998,6,5,0.6183310361056948,-0.15389428617837808,3.6344450962098245
2026,1,665862,Jazz Chisholm Jr.,28.4,1.73,12.165130769,5.637923077,4.336863905384615,54.80063999999999,2.01,13,3,0.8044426941757675,0.03597764528106684,4.336863905384615
2026,2,680700,Richie Palacios,27.0,1.74,12.564669118,4.721588235,4.1809866598778,48.73364999999999,1.89,7,4,0.6808310361056948,-0.07470953733534369,4.1809866598778
2026,3,672640,Otto Lopez,28.5,1.81,12.599485632,4.495571839,4.113057492223239,50.8668,1.94,10,3,0.7718498098717288,0.0015644342746274909,4.113057492223239
2026,4,608070,José Ramírez,27.3,1.76,12.295364583,5.031840278,3.8706463676923075,50.307075,1.95,20,2,0.8849369102848562,0.12860053613488198,3.8706463676923075
2026,5,677587,Brayan Rocchio,27.3,1.78,12.381186851,4.780276817,3.6771360130769226,49.774725,1.95,9,4,0.7162942543161732,-0.040042119833801015,3.6771360130769226
2026,6,677587,Brayan Rocchio,27.3,1.85,12.381186851,4.780276817,3.6771360130769226,47.9115,1.95,9,4,0.7162942543161732,-0.040042119833801015,3.6771360130769226
2026,7,665487,Fernando Tatis Jr.,28.9,1.8,11.307440154,4.53011583,3.4847044846153845,53.19767499999999,1.99,14,6,0.7157318631076447,-0.06303101914476905,3.4847044846153845
2026,8,681082,Bryson Stott,28.5,1.79,11.961878049,4.51182439,3.4706341461538464,52.744949999999996,1.99,10,0,0.9262197718460745,0.1559343962489732,3.4706341461538464
2026,9,683083,Nasim Nuñez,29.6,1.67,11.528732719,4.505917051,3.466090039230769,57.1428,1.95,22,2,0.8928722957824523,0.09466840747726024,3.466090039230769
2026,10,677951,Bobby Witt Jr.,30.5,1.73,13.020939024,4.500591463,3.461993433076923,57.681599999999996,1.97,16,3,0.8288873574037966,-0.0029247490012173083,3.461993433076923
2026,11,669364,Xavier Edwards,28.1,1.76,12.329751656,4.399771523,3.384439633076923,51.781275,1.95,8,2,0.7928864385127412,0.029164649817816413,3.384439633076923
2026,12,669364,Xavier Edwards,28.1,1.73,12.329751656,4.399771523,3.384439633076923,52.6032,1.95,8,2,0.7928864385127412,0.029164649817816413,3.384439633076923
2026,13,805300,Jakob Marsee,27.9,1.74,11.938128205,4.371025641,3.362327416153846,51.690329999999996,1.94,14,7,0.6882037145265815,-0.07295400062467927,3.362327416153846
2026,14,804606,Konnor Griffin,29.9,1.73,12.62646,4.204876,3.3387930760679683,55.68575999999999,1.94,13,1,0.8891208725100588,0.0807908246993978,3.3387930760679683
2026,15,664983,Jake McCarthy,29.8,1.74,12.197339806,4.292359223,3.3018147869230767,56.06423,1.97,9,2,0.8058310361056948,0.0009959947814275338,3.3018147869230767
