runner_id,season,player_name,sprint_speed,bolts,jump_time,accel_phase,top_speed_phase,total_90,seconds_since_hit_005,seconds_since_hit_010,seconds_since_hit_015,seconds_since_hit_020,seconds_since_hit_025,seconds_since_hit_030,seconds_since_hit_035,seconds_since_hit_040,seconds_since_hit_045,seconds_since_hit_050,seconds_since_hit_055,seconds_since_hit_060,seconds_since_hit_065,seconds_since_hit_070,seconds_since_hit_075,seconds_since_hit_080,seconds_since_hit_085,seconds_since_hit_090,SB,CS,Name,primary_lead,secondary_lead,lead_gain,sb_attempts,era,speed_capped,real_sb_pct,expected_sb_pct,sb_residual,pct_speed,pct_jump,accel_gap,dist_to_top_speed_ft,expected_dist_to_top,accel_topspeed_gap,accel_topspeed_premium,n_attempts,n_success,two_strike_share,avg_pop_faced,avg_pickoff_rate_faced,weak_arm_share,avg_pre_release_velocity,avg_post_release_distance,y,z_sb_residual,z_accel_gap,z_lead_gain,z_primary_lead,z_jump,z_speed_cap,z_pre_rel_vel,z_post_rel_dist,z_accel_top,SSSI_v7,rank_v7
665862,2022,Jazz Chisholm Jr.,29.3,12.0,1.73,1.2,2.11,3.84,0.53,0.83,1.08,1.31,1.53,1.73,1.92,2.11,2.29,2.47,2.64,2.81,2.98,3.15,3.32,3.48,3.65,3.84,12,5,Jazz Chisholm Jr.,12.165130769,17.803053846,5.637923077,17,pre_2023,28.0,0.7222212548407767,0.7885136677280089,-0.0662924128872322,93.95085066162571,95.46313799621929,1.5122873345935801,80.0,67.02034048407435,12.979659515925647,-22.639972024022047,2.0,1.0,1.0,1.975,0.0,0.0,4.336863905384615,55.5528,0,-0.9219576417455208,0.15392526066054485,2.411383185284087,0.42946527652700883,0.8962533663249947,0.5261004740287265,2.4113831843696905,1.1481358720542816,-1.950369335761909,-0.10028722025958797,336
665926,2022,Andrés Giménez,29.3,44.0,1.74,1.19,2.1399999999999997,3.88,0.55,0.84,1.1,1.33,1.54,1.74,1.94,2.12,2.31,2.48,2.66,2.83,3.0,3.17,3.33,3.5,3.68,3.88,20,3,Andrés Giménez,11.260161491,15.337857143,4.077695652,23,pre_2023,28.0,0.8531738430891816,0.7885136677280089,0.06466017536117274,93.95085066162571,93.76181474480151,-0.18903591682419574,75.0,67.02034048407435,7.979659515925647,-13.918644628552432,0.0,0.0,0.55,1.95,0.02,0.2,3.136688963076923,54.563925,1,0.6466996296136932,0.06415231009966596,0.43925684331607406,-0.6660685535237867,0.6621910785730656,0.5261004740287265,0.4392568431495083,0.8090368959148206,-1.2137908026184963,-0.10129314925265094,337
621438,2024,Tyrone Taylor,28.9,6.0,1.77,1.22,2.11,3.88,0.55,0.86,1.12,1.35,1.57,1.77,1.97,2.15,2.34,2.52,2.69,2.87,3.04,3.21,3.38,3.54,3.71,3.88,11,2,Tyrone Taylor,13.239228261,16.447347826,3.208119565,13,post_2023,28.0,0.8271593114720605,0.7779775469014867,0.04918176457057377,89.71774193548387,71.57258064516128,-18.14516129032259,80.0,66.36582512210265,13.634174877897351,-21.865213250381363,1.0,1.0,1.0,2.02,0.02,1.0,2.467784280769231,54.875319999999995,1,0.4612865579018117,-0.8833303943638721,-0.6598867046305779,1.7297416150335128,-0.03999578468272174,0.5261004740287265,-0.6598867043803474,0.9158185676882465,-1.884935410953091,-0.10237526061648361,338
678662,2023,Ezequiel Tovar,28.1,1.0,1.8,1.25,2.1900000000000004,3.99,0.55,0.87,1.14,1.37,1.59,1.8,2.0,2.19,2.38,2.57,2.75,2.93,3.1,3.28,3.45,3.63,3.81,3.99,11,5,Ezequiel Tovar,12.819713656,18.236898678,5.417185022,16,post_2023,28.0,0.7089936955474804,0.7627460375129687,-0.05375234196548828,69.94219653179191,54.91329479768786,-15.028901734104046,65.0,64.99599471336998,0.004005286630018645,-0.005297344772791674,1.0,1.0,1.0,1.9,0.0,0.0,4.167065401538461,49.385749999999994,0,-0.7717424096690104,-0.7188961430585175,2.1323704426768457,1.2218874224651142,-0.7421826479385091,0.5261004740287265,2.13237044186825,-0.9666312530129554,-0.038709021062529984,-0.10323629707134685,339
621439,2021,Byron Buxton,29.9,32.0,1.73,1.19,2.0100000000000002,3.74,0.54,0.85,1.1,1.32,1.53,1.73,1.91,2.09,2.27,2.44,2.61,2.77,2.93,3.1,3.25,3.41,3.57,3.74,9,1,Byron Buxton,13.112712821,15.781830769,2.669117949,10,pre_2023,28.0,0.8592578404331392,0.8079683066331222,0.051289533800016995,98.559670781893,94.8559670781893,-3.7037037037037095,75.0,67.96411372403855,7.035886275961445,-13.755890290603864,1.0,1.0,1.0,1.91,0.02,0.0,2.053167653076923,54.824639999999995,1,0.4865351426937476,-0.121304567190709,-1.3411843592189325,1.5765850958972243,0.8962533663249947,0.5261004740287265,-1.341184358710354,0.8984396915808034,-1.2000450336463147,-0.10347181946486403,340
596115,2019,Trevor Story,29.2,43.0,1.7,1.17,2.0700000000000003,3.77,0.53,0.81,1.05,1.28,1.5,1.7,1.9,2.08,2.26,2.44,2.61,2.78,2.94,3.11,3.27,3.44,3.6,3.77,23,8,Trevor Story,12.970051546,17.187123711,4.217072165,31,pre_2023,28.0,0.7469129890693635,0.7856971146381122,-0.03878412556874866,93.72549019607843,96.96078431372548,3.235294117647058,65.0,66.8586116337311,-1.8586116337311012,3.1766009179903456,1.0,0.0,1.0,1.97,0.02,0.0,3.2439016653846156,56.0859,0,-0.5924408639409915,0.244842376277591,0.6154286554087551,1.4038828210243308,1.598440229580782,0.5261004740287265,0.615428655175385,1.33094326851991,0.23002506593151098,-0.10386653596718323,341
596115,2023,Trevor Story,28.8,2.0,1.77,1.22,2.11,3.88,0.55,0.87,1.12,1.35,1.56,1.77,1.96,2.15,2.33,2.51,2.69,2.86,3.03,3.2,3.37,3.53,3.7,3.88,10,3,Trevor Story,12.970051546,17.187123711,4.217072165,13,post_2023,28.0,0.7716037559165049,0.7756477215002997,-0.0040439655837948285,86.41618497109826,73.50674373795762,-12.90944123314064,80.0,66.1990296313603,13.800970368639696,-21.647741255989658,0.0,0.0,0.55,1.95,0.02,0.2,3.2439016653846156,52.79039999999999,0,-0.1762947968987159,-0.6070595343422349,0.6154286554087551,1.4038828210243308,-0.03999578468272174,0.5261004740287265,0.615428655175385,0.20087053347493716,-1.8665683441792849,-0.10484702479394697,342
665833,2026,Oneil Cruz,28.3,7.0,1.78,1.24,2.13,3.91,0.54,0.86,1.12,1.35,1.57,1.78,1.97,2.17,2.35,2.53,2.71,2.88,3.05,3.22,3.38,3.55,3.72,3.91,17,3,Oneil Cruz,12.053086379,15.760139535,3.707053156,20,post_2023,28.0,0.8355547042598834,0.7658238233270325,0.06973088093285096,75.76177285318559,62.04986149584487,-13.711911357340718,75.0,65.34605227615182,9.653947723848177,-13.446672287189267,1.0,1.0,1.0,2.04,0.0,1.0,2.8515793507692306,53.97942,1,0.707440690728471,-0.6494031105711274,-0.02923500479662892,0.2938270590798034,-0.27405807243465086,0.5261004740287265,-0.029235004785542598,0.6086020107691797,-1.1739293596154359,-0.10632662595016848,343
668804,2024,Bryan Reynolds,28.0,0.0,1.77,1.225,2.205,3.975,0.545,0.85,1.1099999999999999,1.3450000000000002,1.565,1.77,1.9649999999999999,2.16,2.3449999999999998,2.5300000000000002,2.71,2.8899999999999997,3.0599999999999996,3.24,3.415,3.59,3.775,3.975,10,2,Bryan Reynolds,12.508284375,15.25295,2.744665625,12,post_2023,28.0,0.8169922121468876,0.7613896674892029,0.05560254465768466,66.83467741935483,71.57258064516128,4.737903225806448,65.0,64.8190659418294,0.1809340581706067,-0.23294326551688205,2.0,1.0,1.0,2.005,0.0,0.5,2.11128125,52.77159999999999,1,0.538199916439936,0.3241298679795397,-1.2456921511428791,0.8448786981933777,-0.03999578468272174,0.5261004740287265,-1.245692150670511,0.19442375228275263,-0.057935348750315946,-0.10784432981312242,344
657656,2021,Ramón Laureano,27.6,0.0,1.81,1.25,2.18,3.99,0.56,0.87,1.14,1.37,1.59,1.81,2.01,2.2,2.39,2.58,2.76,2.94,3.11,3.29,3.46,3.64,3.81,3.99,12,5,Ramón Laureano,11.505242718,13.98623301,2.480990291,17,pre_2023,27.6,0.7222212548407767,0.7571810066159186,-0.03495975177514188,58.333333333333336,51.13168724279835,-7.201646090534986,65.0,64.09868425466931,0.9013157453306917,-1.0337093949593845,3.0,2.0,1.0,2.0033333333333334,0.0,0.3333333333333333,1.9084540700000001,50.86864,0,-0.5466293848401959,-0.3058789029003526,-1.5789775834949058,-0.369379172109384,-0.9762449356904382,-0.19759011160506146,-1.5789775828961556,-0.45812766992363985,-0.12556578093912224,-0.1080976879277333,345
543807,2025,George Springer,28.0,0.0,1.81,1.26,2.18,3.99,0.55,0.87,1.14,1.38,1.6,1.81,2.01,2.2,2.39,2.58,2.76,2.94,3.11,3.29,3.46,3.63,3.81,3.99,18,1,George Springer,11.20488601,14.506658031,3.301772021,19,post_2023,28.0,0.9120361502707119,0.7613896674892029,0.15064648278150905,64.42495126705653,42.10526315789473,-22.319688109161795,65.0,64.8190659418294,0.1809340581706067,-0.23294326551688205,1.0,0.0,1.0,1.94,0.0,0.0,2.5398246315384614,49.974399999999996,1,1.6767139895924255,-1.1036057532120003,-0.5415100676684372,-0.7329837084135318,-0.9762449356904382,0.5261004740287265,-0.5415100674630959,-0.7647749897799946,-0.057935348750315946,-0.10906371971407386,346
673357,2022,Luis Robert Jr.,27.9,8.0,1.78,1.23,2.1500000000000004,3.93,0.55,0.87,1.13,1.36,1.58,1.78,1.98,2.16,2.35,2.53,2.7,2.88,3.05,3.22,3.39,3.57,3.75,3.93,11,3,Luis Robert Jr.,10.790703125,14.695296875,3.90459375,14,pre_2023,27.9,0.7836246108682678,0.7601549793876154,0.023469631480652398,65.12287334593573,74.85822306238185,9.735349716446123,55.0,64.64087051018905,-9.640870510189046,12.073345393796863,1.0,1.0,1.0,1.95,0.0,0.0,3.0035336538461537,50.86867499999999,1,0.15328558538837006,0.587827855038124,0.2204561638068253,-1.2343834502349744,-0.27405807243465086,0.34517782762027627,0.22045616372322868,-0.4581156679373813,0.9814188272923593,-0.10952976131674713,347
642201,2025,Eli White,29.9,35.0,1.75,1.21,2.06,3.81,0.54,0.85,1.11,1.34,1.55,1.75,1.94,2.13,2.31,2.48,2.65,2.82,2.99,3.15,3.32,3.48,3.64,3.81,10,1,Eli White,12.15757971,15.982594203,3.825014493,11,post_2023,28.0,0.868054225406068,0.8079683066331222,0.06008591877294578,98.44054580896686,82.65107212475633,-15.789473684210535,70.0,67.96411372403855,2.0358862759614453,-3.9803696588948627,2.0,2.0,1.0,1.88,0.02,0.0,2.9423188407692304,53.401399999999995,1,0.5919054407079049,-0.7590288973825424,0.1198680402491697,0.4203241478850613,0.4281287908211365,0.5261004740287265,0.11986804020371618,0.41039092222094864,-0.3744323349007402,-0.10958143360024303,348
805300,2025,Jakob Marsee,28.1,2.0,1.73,1.19,2.16,3.89,0.54,0.83,1.09,1.31,1.53,1.73,1.93,2.12,2.3,2.48,2.66,2.83,3.0,3.18,3.35,3.51,3.69,3.89,14,6,Jakob Marsee,11.938128205,16.309153846,4.371025641,20,post_2023,28.0,0.7155547042598834,0.7627460375129687,-0.04719133325308522,67.34892787524367,91.61793372319687,24.269005847953196,80.0,64.99599471336998,15.004005286630019,-19.844120113745312,1.0,0.0,1.0,1.86,0.0035587188612099642,0.0,3.362327416153846,50.175360000000005,0,-0.6931492778964693,1.354718680914582,0.8100257382392534,0.1546614854857507,0.8962533663249947,0.5261004740287265,0.8100257379320919,-0.695863013802253,-1.714239626879795,-0.11117477476628557,349
593428,2015,Xander Bogaerts,28.3,3.0,1.78,1.22,2.1900000000000004,3.97,0.56,0.86,1.11,1.35,1.57,1.78,1.99,2.18,2.37,2.55,2.74,2.91,3.09,3.26,3.44,3.61,3.79,3.97,10,2,Xander Bogaerts,12.125084821,16.472763393,4.347678571,12,pre_2023,28.0,0.8169922121468876,0.7658238233270325,0.05116838881985508,80.86021505376344,56.55913978494623,-24.301075268817208,60.0,65.34605227615182,-5.346052276151823,7.446343718022639,0.0,0.0,0.55,1.95,0.02,0.2,3.3443681315384617,51.597975,1,0.4850839689784242,-1.2081567086976648,0.7805150585671724,0.3809866244257886,-0.27405807243465086,0.5261004740287265,0.7805150582712014,-0.20802856562565128,0.5906354118039912,-0.1116544965960107,350
682177,2025,Daniel Schneemann,27.9,0.0,1.73,1.2,2.2,3.93,0.53,0.83,1.08,1.31,1.53,1.73,1.93,2.12,2.31,2.49,2.67,2.85,3.02,3.19,3.37,3.54,3.73,3.93,9,3,Daniel Schneemann,10.786011834,14.302680473,3.516668639,12,post_2023,27.9,0.7581686827351228,0.7601549793876154,-0.001986296652492614,61.890838206627684,91.61793372319687,29.727095516569186,65.0,64.64087051018905,0.35912948981095383,-0.449740961358548,1.0,0.0,1.0,1.94,0.0,0.0,2.705129722307692,51.96095999999999,0,-0.15164635447912533,1.642723217130249,-0.26988089722385444,-1.2400626131878556,0.8962533663249947,0.34517782762027627,-0.269880897121515,-0.08355596610196984,-0.07624546618437511,-0.11207899839806847,351
