season,rank,runner_id,player_name,sprint_speed,jump_time,primary_lead,lead_gain,avg_pre_release_velocity,avg_post_release_distance,avg_pop_faced,SB,CS,real_sb_pct,sb_residual,jump_time
2020,4,542932,Jon Berti,29.2,1.76,,,,53.808299999999996,1.95,9,2,0.805554225406068,0.01985711076795582,1.76
2020,5,607208,Trea Turner,29.9,1.76,11.411938596,3.574809942,2.7498538015384613,55.09822499999999,1.95,12,4,0.756612743166528,-0.0513555634665942,1.76
2020,6,673357,Luis Robert Jr.,29.1,1.77,10.790703125,3.90459375,3.0035336538461537,53.3403,1.95,9,2,0.805554225406068,0.02255198193567509,1.77
2020,7,608070,José Ramírez,27.2,1.78,12.295364583,5.031840278,3.8706463676923075,49.5924,1.95,10,3,0.7716037559165049,0.016684499419028165,1.78
2020,8,605141,Mookie Betts,28.3,1.78,12.429531646,5.642240506,4.3401850046153845,51.597975,1.95,10,2,0.8169922121468876,0.05116838881985508,1.78
2020,9,665487,Fernando Tatis Jr.,29.3,1.79,11.307440154,4.53011583,3.4847044846153845,53.135549999999995,1.95,11,3,0.7836246108682678,-0.004889056859741059,1.79
2020,10,622682,Victor Reyes,27.9,1.79,,,,50.59664999999999,1.95,8,2,0.7925911737664726,0.03243619437885714,1.79
2020,11,596115,Trevor Story,28.9,1.79,12.970051546,4.217072165,3.2439016653846156,52.410149999999994,1.95,15,3,0.8212551133259602,0.04327756642447356,1.79
2020,12,622534,Manuel Margot,28.4,1.79,,,,51.50339999999999,1.95,12,4,0.756612743166528,-0.010932495950802479,1.79
2020,13,621563,Joey Wendle,28.2,1.79,,,,51.14069999999999,1.95,8,2,0.7925911737664726,0.02836708430756074,1.79
2020,14,516782,Starling Marte,28.4,1.8,12.167531646,2.556632911,1.9666407007692306,51.226499999999994,1.95,10,2,0.8169922121468876,0.04944697302955703,1.8
2020,15,606132,Raimel Tapia,28.1,1.8,,,,50.685375,1.95,8,2,0.7925911737664726,0.029845136253503934,1.8
2021,1,502481,Jarrod Dyson,27.9,1.67,,,,53.860949999999995,1.95,10,5,0.6944433803248544,-0.06571159906276103,1.67
2021,2,605548,Bradley Zimmer,29.4,1.68,,,,56.47005,1.95,15,3,0.8212551133259602,0.029803210585876316,1.68
2021,3,642423,Magneuris Sierra,28.8,1.69,,,,55.03679999999999,1.95,11,0,0.930554225406068,0.15490650390576832,1.69
2021,4,642180,Tyler Wade,29.1,1.7,,,,58.3054875,2.0549999999999997,17,6,0.7460309859463246,-0.03697125752406838,1.7
2021,5,663757,Trent Grisham,28.8,1.7,10.18492145,4.198489426,3.229607250769231,56.230199999999996,2.0025,13,5,0.7342985915868299,-0.04134912991346984,1.7
2021,6,621433,Brett Phillips,28.5,1.7,,,,55.4360625,1.995,14,3,0.8131303457498675,0.043742008920061526,1.7
2021,7,656775,Cedric Mullins,28.5,1.71,12.201346821,3.753213873,2.8870875946153847,55.29,2.0,30,8,0.788113200151095,0.018724863321288976,1.71
2021,8,668731,Akil Baddoo,28.8,1.71,,,,55.59264,1.99,18,4,0.8106988002406328,0.035051078740333086,1.71
2021,9,660670,Ronald Acuña Jr.,29.4,1.72,12.019437956,3.908908759,3.0068528915384616,55.323449999999994,1.95,17,6,0.7460309859463246,-0.04542091679375937,1.72
2021,10,643217,Andrew Benintendi,27.6,1.72,11.935697248,2.335362385,1.7964326038461536,54.000434999999996,2.0275,8,9,0.5404030730225949,-0.21677793359332365,1.72
2021,11,663656,Kyle Tucker,27.4,1.73,10.725296029,3.005465704,2.3118966953846156,52.52032,1.9966666666666668,14,2,0.8518508384046232,0.09604407069228083,1.73
2021,12,665926,Andrés Giménez,29.1,1.73,11.260161491,4.077695652,3.136688963076923,55.59264,1.99,11,0,0.930554225406068,0.1475519819356751,1.73
2021,13,665862,Jazz Chisholm Jr.,29.1,1.73,12.165130769,5.637923077,4.336863905384615,54.54504,1.9525,23,8,0.7469129890693635,-0.03608925440102939,1.73
2021,14,641584,Jake Fraley,27.7,1.73,12.234175182,4.711321168,3.624093206153846,52.918079999999996,1.99,10,2,0.8169922121468876,0.058941563195913815,1.73
2021,15,621439,Byron Buxton,29.9,1.73,13.112712821,2.669117949,2.053167653076923,54.824639999999995,1.91,9,1,0.8592578404331392,0.051289533800016995,1.73
2022,1,682928,CJ Abrams,29.0,1.71,11.387557632,3.204844237,2.4652647976923077,54.8535,1.95,7,4,0.680554225406068,-0.09987482881878307,1.71
2022,2,669352,Bubba Thompson,30.3,1.71,,,,57.753315,1.9649999999999999,18,3,0.841879523326811,0.018507818980059598,1.71
2022,3,671739,Michael Harris II,29.4,1.71,11.572564706,3.727862745,2.8675867269230766,55.32491999999999,1.94,20,2,0.8847728743147069,0.09332097157462294,1.71
2022,4,623205,Andrew Velazquez,29.1,1.71,,,,56.312865,1.995,17,1,0.9082116350650907,0.1252093915946978,1.71
2022,5,656775,Cedric Mullins,28.5,1.72,12.201346821,3.753213873,2.8870875946153847,53.2173375,1.935,34,10,0.773242196050961,0.0038538592211549982,1.72
2022,6,664728,Kyle Isbel,28.0,1.72,12.64,4.155311475,3.1963934423076927,53.2294,1.97,9,6,0.6444433803248544,-0.11694628716434852,1.72
2022,7,680757,Steven Kwan,28.4,1.72,10.742378205,4.1405,3.185,54.53794,1.99,19,5,0.7892712967757616,0.021726057658431053,1.72
2022,8,668731,Akil Baddoo,28.9,1.72,,,,53.82480499999999,1.93,9,6,0.6444433803248544,-0.1335341665766323,1.72
2022,9,642180,Tyler Wade,29.1,1.73,,,,53.91648,1.93,8,5,0.6604926448053938,-0.12250959866499911,1.73
2022,10,664983,Jake McCarthy,30.1,1.73,12.197339806,4.292359223,3.3018147869230767,56.05824,1.94,23,3,0.867382826016035,0.05195618437045346,1.73
2022,11,669016,Brandon Marsh,28.8,1.73,12.399738351,4.109007168,3.1607747446153844,53.637119999999996,1.94,10,4,0.7309930319208994,-0.04465468957940033,1.73
