season,rank,runner_id,player_name,sprint_speed,jump_time,primary_lead,lead_gain,avg_pre_release_velocity,avg_post_release_distance,avg_pop_faced,SB,CS,real_sb_pct,sb_residual,avg_post_release_distance
2020,6,673357,Luis Robert Jr.,29.1,1.77,10.790703125,3.90459375,3.0035336538461537,53.3403,1.95,9,2,0.805554225406068,0.02255198193567509,53.3403
2020,7,665487,Fernando Tatis Jr.,29.3,1.79,11.307440154,4.53011583,3.4847044846153845,53.135549999999995,1.95,11,3,0.7836246108682678,-0.004889056859741059,53.135549999999995
2020,8,596115,Trevor Story,28.9,1.79,12.970051546,4.217072165,3.2439016653846156,52.410149999999994,1.95,15,3,0.8212551133259602,0.04327756642447356,52.410149999999994
2020,9,605141,Mookie Betts,28.3,1.78,12.429531646,5.642240506,4.3401850046153845,51.597975,1.95,10,2,0.8169922121468876,0.05116838881985508,51.597975
2020,10,622534,Manuel Margot,28.4,1.79,,,,51.50339999999999,1.95,12,4,0.756612743166528,-0.010932495950802479,51.50339999999999
2020,11,516782,Starling Marte,28.4,1.8,12.167531646,2.556632911,1.9666407007692306,51.226499999999994,1.95,10,2,0.8169922121468876,0.04944697302955703,51.226499999999994
2020,12,621563,Joey Wendle,28.2,1.79,,,,51.14069999999999,1.95,8,2,0.7925911737664726,0.02836708430756074,51.14069999999999
2020,13,606132,Raimel Tapia,28.1,1.8,,,,50.685375,1.95,8,2,0.7925911737664726,0.029845136253503934,50.685375
2020,14,622682,Victor Reyes,27.9,1.79,,,,50.59664999999999,1.95,8,2,0.7925911737664726,0.03243619437885714,50.59664999999999
2020,15,643396,Isiah Kiner-Falefa,28.1,1.81,12.344880734,4.535688073,3.4889908253846156,50.4114,1.95,8,5,0.6604926448053938,-0.10225339270757483,50.4114
2021,1,642180,Tyler Wade,29.1,1.7,,,,58.3054875,2.0549999999999997,17,6,0.7460309859463246,-0.03697125752406838,58.3054875
2021,2,607208,Trea Turner,30.6,1.75,11.411938596,3.574809942,2.7498538015384613,57.485924999999995,1.9775,32,5,0.8544968477737401,0.01829493495890222,57.485924999999995
2021,3,605548,Bradley Zimmer,29.4,1.68,,,,56.47005,1.95,15,3,0.8212551133259602,0.029803210585876316,56.47005
2021,4,663757,Trent Grisham,28.8,1.7,10.18492145,4.198489426,3.229607250769231,56.230199999999996,2.0025,13,5,0.7342985915868299,-0.04134912991346984,56.230199999999996
2021,5,595281,Kevin Kiermaier,29.2,1.75,,,,56.17349999999999,2.025,9,5,0.678361452973531,-0.1073356616645812,56.17349999999999
2021,6,641933,Tyler O'Neill,29.6,1.74,11.0675,3.343783582,2.5721412169230766,56.06486666666667,1.9833333333333332,15,4,0.7870361502707119,-0.010657268260054309,56.06486666666667
2021,7,641658,Garrett Hampson,29.8,1.77,,,,56.024,2.0,17,7,0.7203057795343824,-0.08411588247577773,56.024
2021,8,622761,Jorge Mateo,30.3,1.77,12.282346939,4.194346939,3.226420722307692,55.72978,1.9566666666666668,10,3,0.7716037559165049,-0.05176794843024657,55.72978
2021,9,542932,Jon Berti,29.9,1.74,,,,55.68127499999999,1.95,8,4,0.6993451533233581,-0.10862315330976413,55.68127499999999
2021,10,668731,Akil Baddoo,28.8,1.71,,,,55.59264,1.99,18,4,0.8106988002406328,0.035051078740333086,55.59264
2021,11,665926,Andrés Giménez,29.1,1.73,11.260161491,4.077695652,3.136688963076923,55.59264,1.99,11,0,0.930554225406068,0.1475519819356751,55.59264
2021,12,621433,Brett Phillips,28.5,1.7,,,,55.4360625,1.995,14,3,0.8131303457498675,0.043742008920061526,55.4360625
2021,13,660670,Ronald Acuña Jr.,29.4,1.72,12.019437956,3.908908759,3.0068528915384616,55.323449999999994,1.95,17,6,0.7460309859463246,-0.04542091679375937,55.323449999999994
2021,14,656775,Cedric Mullins,28.5,1.71,12.201346821,3.753213873,2.8870875946153847,55.29,2.0,30,8,0.788113200151095,0.018724863321288976,55.29
2021,15,665750,Leody Taveras,29.7,1.745,11.69019171,3.285606218,2.5273893984615383,55.16403749999999,1.95,10,1,0.868054225406068,0.06705752609669446,55.16403749999999
2022,1,669352,Bubba Thompson,30.3,1.71,,,,57.753315,1.9649999999999999,18,3,0.841879523326811,0.018507818980059598,57.753315
2022,2,665833,Oneil Cruz,29.9,1.75,12.053086379,3.707053156,2.8515793507692306,57.52012499999999,2.025,10,4,0.7309930319208994,-0.07697527471222287,57.52012499999999
2022,3,677951,Bobby Witt Jr.,30.3,1.75,13.020939024,4.500591463,3.461993433076923,57.28215,1.99,30,7,0.8068778001546926,-0.016493904192058872,57.28215
2022,4,681082,Bryson Stott,29.0,1.77,11.961878049,4.51182439,3.4706341461538464,56.700799999999994,2.08,12,4,0.756612743166528,-0.023816311058323048,56.700799999999994
2022,5,641933,Tyler O'Neill,29.7,1.75,11.0675,3.343783582,2.5721412169230766,56.42999999999999,2.0,14,4,0.777776852456395,-0.02321984685297851,56.42999999999999
2022,6,623205,Andrew Velazquez,29.1,1.71,,,,56.312865,1.995,17,1,0.9082116350650907,0.1252093915946978,56.312865
2022,7,664983,Jake McCarthy,30.1,1.73,12.197339806,4.292359223,3.3018147869230767,56.05824,1.94,23,3,0.867382826016035,0.05195618437045346,56.05824
2022,8,677594,Julio Rodríguez,29.7,1.77,12.954716814,3.647668142,2.8058985707692305,55.97559,2.005,25,7,0.7807802055810024,-0.0202164937283712,55.97559
