season,rank,runner_id,player_name,sprint_speed,SB_used,CS_used,real_sb_pct,sb_residual,r_primary_lead,r_secondary_lead,r_sec_minus_prim_lead,accel_0_30
2023,3,665862,Jazz Chisholm Jr.,28.4,22,3,0.8589100987625405,0.09603236368256807,12.165130769,17.803053846,5.637923077,1.72
2023,4,678662,Ezequiel Tovar,28.1,11,5,0.7032049029941054,-0.05477613772861223,12.819713656,18.236898678,5.417185022,1.8
2023,5,680869,Zack Gelof,29.0,14,2,0.8460620458512483,0.07012933941185506,12.159210884,17.515761905,5.35655102,1.78
2023,6,624428,Adam Frazier,26.5,11,4,0.7383651481438107,-0.011861691637498284,12.576537879,17.786772727,5.210234848,1.79
2023,7,681546,James Outman,28.9,16,3,0.8236376234531756,0.05018274396673361,12.713019802,17.922633663,5.209613861,1.71
2023,8,608070,José Ramírez,27.8,28,6,0.8145462298173388,0.0603746892369047,12.295364583,17.327204861,5.031840278,1.77
2023,9,608070,José Ramírez,27.8,28,6,0.8145462298173388,0.0603746892369047,12.295364583,17.327204861,5.031840278,1.8
2023,10,547180,Bryce Harper,27.6,11,3,0.7772264717303271,0.02499060112532059,11.668186722,16.584941909,4.916755187,1.77
2023,11,641584,Jake Fraley,28.0,21,5,0.7989452568669747,0.04235484888223706,12.234175182,16.94549635,4.711321168,1.71
2023,12,595879,Javier Báez,28.1,12,0,0.9274884095809538,0.16950736885823614,10.957180952,15.654114286,4.696933333,1.83
2023,13,666139,Josh Lowe,28.7,32,3,0.8941825740719054,0.1253209504197077,12.320161616,16.964353535,4.644191919,1.72
2023,14,592663,J.T. Realmuto,28.6,16,5,0.7602808831875467,-0.0064653115833570585,12.115241176,16.758,4.642758824,1.8
2023,15,650402,Gleyber Torres,26.4,13,6,0.6986376234531756,-0.0521313733056562,10.310364407,14.901440678,4.591076271,1.87
2024,1,605141,Mookie Betts,26.7,16,2,0.8594479549076616,0.10994303100974256,12.429531646,18.071772152,5.642240506,1.82
2024,2,665862,Jazz Chisholm Jr.,28.6,40,10,0.7957691447795675,0.029022950008663728,12.165130769,17.803053846,5.637923077,1.73
2024,3,678662,Ezequiel Tovar,28.1,6,5,0.6104564351797634,-0.1475246055429542,12.819713656,18.236898678,5.417185022,1.81
2024,4,680869,Zack Gelof,28.7,25,3,0.8717364534204913,0.10287482976829365,12.159210884,17.515761905,5.35655102,1.76
2024,5,650333,Luis Arraez,26.7,9,3,0.7510178213456598,0.0015128974477407464,11.507441088,16.604975831,5.097534743,1.77
2024,6,661388,William Contreras,26.4,9,2,0.7979564351797634,0.04718743842093165,10.259566038,15.303238994,5.043672956,1.84
2024,7,608070,José Ramírez,28.2,41,7,0.8446660936391739,0.08517362082125679,12.295364583,17.327204861,5.031840278,1.74
2024,8,608070,José Ramírez,28.2,41,7,0.8446660936391739,0.08517362082125679,12.295364583,17.327204861,5.031840278,1.79
2024,9,547180,Bryce Harper,27.4,7,4,0.6729564351797634,-0.0778269628786914,11.668186722,16.584941909,4.916755187,1.79
2024,10,681297,Colton Cowser,28.2,9,4,0.7092946090486786,-0.050197863769238515,11.27098913,16.103173913,4.832184783,1.74
2024,11,677587,Brayan Rocchio,26.8,10,6,0.6555858553750579,-0.09373930961699573,12.381186851,17.161463668,4.780276817,1.88
