runner_id,season,player_name,sprint_speed,bolts,accel_0_30,accel_5_30,maintain_30_90,total_90,seconds_since_hit_000,seconds_since_hit_005,seconds_since_hit_010,seconds_since_hit_015,seconds_since_hit_020,seconds_since_hit_025,seconds_since_hit_030,seconds_since_hit_035,seconds_since_hit_040,seconds_since_hit_045,seconds_since_hit_050,seconds_since_hit_055,seconds_since_hit_060,seconds_since_hit_065,seconds_since_hit_070,seconds_since_hit_075,seconds_since_hit_080,seconds_since_hit_085,seconds_since_hit_090,SB,CS,Name,r_primary_lead,r_secondary_lead,r_sec_minus_prim_lead,real_sb_attempts,era,speed_capped,real_sb_pct,expected_sb_pct,sb_residual,pct_speed,pct_accel,accel_gap,n_attempts,n_success,pct_in_HL,avg_pop_faced,avg_pitcher_prevent,pre_rel_vel_avg,post_rel_dist_avg,curve_a,curve_b,curve_c,curve_rmse,y,sb_residual_z,accel_gap_z,lead_gain_z,primary_lead_z,jump_z,speed_cap_z,pre_rel_vel_z,post_rel_dist_z,SSSI_v5,rank_v5
682829,2024,Elly De La Cruz,30.0,81.0,1.69,1.16,2.0300000000000002,3.72,0.0,0.53,0.82,1.06,1.29,1.5,1.69,1.88,2.06,2.23,2.41,2.57,2.74,2.9,3.06,3.22,3.38,3.55,3.72,67,16,Elly De La Cruz,13.043354086,17.097151751,4.053797665,83,post_2023,28.0,0.8056097318464809,0.8119472435574524,-0.006337511710971522,99.24953095684803,98.40525328330206,-0.8442776735459745,1.0,1.0,1.0,1.92,-0.0998840885308752,3.118305896153846,54.71999999999999,-0.0001051599587203294,0.046128482972136134,0.37303921568627624,0.0290186548621404,1,-0.22503204318734363,0.042939715505794285,0.43282958635380253,1.3775441546237002,1.900516885409384,0.5246566210466151,0.43282958618207495,0.8320941913120127,-0.08723451780855405,243
682829,2025,Elly De La Cruz,29.1,42.0,1.77,1.22,2.08,3.85,0.0,0.55,0.86,1.12,1.35,1.56,1.77,1.96,2.15,2.33,2.5,2.68,2.85,3.01,3.18,3.34,3.51,3.67,3.85,37,8,Elly De La Cruz,13.043354086,17.097151751,4.053797665,45,post_2023,28.0,0.8178731280498064,0.7837383450334805,0.03413478301632589,90.89253187613843,69.85428051001821,-21.03825136612022,3.0,2.0,0.0,1.9433333333333334,0.054473580037562065,3.118305896153846,53.157939999999996,-0.00011640866873064936,0.04835087719298238,0.39098039215686375,0.031127016917846053,1,0.26922982764191805,-0.9546115535572647,0.43282958635380253,1.3775441546237002,-0.012903606399484855,0.5246566210466151,0.43282958618207495,0.2856397944428328,-0.08768589417878084,244
694497,2025,Evan Carter,29.0,22.0,1.72,1.19,2.0700000000000003,3.79,0.0,0.53,0.83,1.08,1.31,1.52,1.72,1.91,2.09,2.27,2.45,2.62,2.79,2.95,3.12,3.28,3.45,3.61,3.79,14,2,Evan Carter,11.604021368,15.259521368,3.6555,16,post_2023,28.0,0.8520788763090631,0.7812034628154603,0.07087541349360282,88.97996357012751,94.62659380692168,5.6466302367941665,1.0,1.0,0.0,1.95,-0.1838695125190108,2.811923076923077,54.57075,-0.00010745614035087633,0.047108230134158845,0.37267156862745265,0.029667695258583832,1,0.7179193046657506,0.36358059193281744,-0.09392401675132213,-0.34116824528094863,1.182984200981058,0.5246566210466151,-0.0939240167140578,0.7798821644162963,-0.08918063935238216,245
642708,2021,Amed Rosario,29.5,67.0,1.78,1.23,2.08,3.86,0.0,0.55,0.86,1.12,1.35,1.57,1.78,1.97,2.16,2.34,2.52,2.7,2.87,3.04,3.2,3.37,3.53,3.69,3.86,13,0,Amed Rosario,11.78327451,15.140284314,3.357009804,13,pre_2023,28.0,0.9385364668050181,0.7950767535859598,0.14345971321905837,96.94072657743786,69.59847036328873,-27.34225621414913,1.0,1.0,1.0,1.95,,2.582315233846154,53.785875,-0.00012221362229102123,0.04918717750257992,0.3815931372549032,0.028278252881969942,1,1.6043442533094068,-1.2660197059132992,-0.48868100392711866,-0.12712142064865461,-0.2520811678755935,0.5246566210466151,-0.48868100373323314,0.5053098722234878,-0.09105366750749748,246
543807,2023,George Springer,27.8,1.0,1.8,1.24,2.1500000000000004,3.95,0.0,0.56,0.87,1.14,1.37,1.59,1.8,2.0,2.19,2.37,2.56,2.73,2.91,3.09,3.26,3.43,3.6,3.77,3.95,20,5,George Springer,11.20488601,14.506658031,3.301772021,25,post_2023,27.8,0.7964552134163442,0.7601361377063043,0.036319075710039894,61.62162162162163,54.68468468468468,-6.936936936936945,2.0,1.0,1.0,1.99,0.078281347351596,2.5398246315384614,51.17285,-0.00011266769865841005,0.049132739938080414,0.39566176470588316,0.030558444214083182,1,0.2959051768038129,-0.2580282897362537,-0.5617336572053871,-0.8177772186309045,-0.7304362908278107,0.13593886755169676,-0.5617336569825182,-0.40880290217640286,-0.09306810086375501,247
665926,2024,Andrés Giménez,28.9,10.0,1.73,1.19,2.14,3.87,0.0,0.54,0.84,1.09,1.32,1.53,1.73,1.93,2.12,2.3,2.48,2.65,2.82,2.99,3.16,3.33,3.5,3.68,3.87,30,5,Andrés Giménez,11.260161491,15.337857143,4.077695652,35,post_2023,28.0,0.847341410062258,0.7787884685654785,0.0685529414967796,90.0562851782364,91.93245778611632,1.8761726078799228,1.0,1.0,0.0,1.93,0.2971842365506814,3.136688963076923,53.545919999999995,-9.829721362229013e-05,0.04697703818369445,0.3831862745098055,0.030957885363958604,1,0.6895564613470546,0.1773257789905297,0.46443497063143646,-0.7517725670188685,0.9438066395049496,0.5246566210466151,0.4644349704471696,0.4213665763188839,-0.0939419310491242,248
607208,2023,Trea Turner,30.3,115.0,1.77,1.21,2.01,3.78,0.0,0.56,0.88,1.13,1.36,1.57,1.77,1.96,2.14,2.32,2.49,2.66,2.82,2.98,3.14,3.3,3.46,3.62,3.78,30,0,Trea Turner,11.411938596,14.986748538,3.574809942,30,post_2023,28.0,0.9683901829282949,0.8235081931568233,0.1448819897714716,99.36936936936937,73.24324324324324,-26.126126126126124,2.0,2.0,0.0,1.9,,2.7498538015384613,54.1158,-0.00012329721362229034,0.048059984520123784,0.40830882352941295,0.03191779597707838,1,1.6217135938513507,-1.205944748348151,-0.20063761946918263,-0.5705349774588909,-0.012903606399484855,0.5246566210466151,-0.20063761938957975,0.6207273125824153,-0.09408149419266071,249
665833,2025,Oneil Cruz,29.2,42.0,1.76,1.21,2.08,3.84,0.0,0.55,0.85,1.11,1.34,1.55,1.76,1.95,2.13,2.31,2.49,2.66,2.83,2.99,3.16,3.32,3.48,3.66,3.84,38,5,Oneil Cruz,12.053086379,15.760139535,3.707053156,43,post_2023,28.0,0.872784508385215,0.7863931152195418,0.08639139316567324,92.62295081967213,76.22950819672131,-16.393442622950815,1.0,1.0,0.0,1.94,,2.8515793507692306,53.53236,-0.00011140350877192933,0.047722652218782184,0.39171568627451064,0.03215856433280646,1,0.9074058952369006,-0.7251651391545537,-0.02574432839075726,0.19506190714793337,0.22627395507662376,0.5246566210466151,-0.025744328380544045,0.41662289065921326,-0.09444877481016335,250
514888,2022,Jose Altuve,28.1,39.0,1.75,1.2,2.06,3.81,0.0,0.55,0.86,1.11,1.34,1.55,1.75,1.94,2.12,2.3,2.47,2.64,2.81,2.98,3.15,3.31,3.48,3.64,3.81,18,1,Jose Altuve,10.984526531,13.185706122,2.201179592,19,pre_2023,28.0,0.9122356834370969,0.7637844814150574,0.14845120202203954,70.20905923344948,89.11149825783971,18.902439024390233,2.0,2.0,0.5,1.99,-0.5166314415922628,1.6932150707692306,53.12305,-0.00010817853457172305,0.04715828173374608,0.39963235294117677,0.03140616010527542,1,1.665302066811412,1.018397176317406,-2.01728079812566,-1.0809092688215582,0.46545151655273237,0.5246566210466151,-2.0172807973252977,0.2734342492609805,-0.09485642416433396,251
677951,2022,Bobby Witt Jr.,30.3,107.0,1.75,1.2,2.05,3.8,0.0,0.55,0.86,1.11,1.34,1.55,1.75,1.94,2.13,2.3,2.48,2.65,2.81,2.98,3.14,3.31,3.47,3.63,3.8,30,7,Bobby Witt Jr.,13.020939024,17.521530488,4.500591463,37,pre_2023,28.0,0.8069918191069124,0.8235081931568233,-0.01651637404991091,99.56445993031359,89.11149825783971,-10.452961672473876,1.0,1.0,0.0,1.99,-0.0145241230718098,3.461993433076923,57.28215,-0.00011434468524251785,0.04763467492260058,0.39450980392156854,0.030396417691272958,1,-0.34933988331493626,-0.4317145087235411,1.0237199269776247,1.3507782480878132,0.46545151655273237,0.5246566210466151,1.0237199265714592,1.7284093987549909,-0.09519179132838333,252
677951,2025,Bobby Witt Jr.,30.2,101.0,1.74,1.2,2.0300000000000002,3.77,0.0,0.54,0.85,1.1,1.33,1.54,1.74,1.93,2.11,2.29,2.46,2.63,2.8,2.96,3.12,3.29,3.45,3.61,3.77,38,9,Bobby Witt Jr.,13.020939024,17.521530488,4.500591463,47,post_2023,28.0,0.8056472385094293,0.8195346553223262,-0.013887416812896847,99.63570127504553,87.70491803278688,-11.930783242258656,1.0,1.0,0.0,2.0,0.0598087071546932,3.461993433076923,57.681999999999995,-0.00011594427244582012,0.047600877192982415,0.3852450980392159,0.030364383039463753,1,-0.317234134652746,-0.5047166233558714,1.0237199269776247,1.3507782480878132,0.704629078028841,0.5246566210466151,1.0237199265714592,1.8682886547298823,-0.09563132219378082,253
516782,2021,Starling Marte,28.5,22.0,1.77,1.21,2.12,3.89,0.0,0.56,0.87,1.13,1.36,1.57,1.77,1.97,2.15,2.34,2.52,2.69,2.86,3.03,3.2,3.36,3.53,3.7,3.89,47,5,Starling Marte,12.167531646,14.724164557,2.556632911,52,pre_2023,28.0,0.8928711649559705,0.7703273712459513,0.12254379371001922,82.40917782026769,75.23900573613767,-7.170172084130016,2.0,2.0,0.5,2.0149999999999997,-0.11219122675526275,1.9666407007692306,53.981849999999994,-0.00010848813209494237,0.04787087203302365,0.40502450980392274,0.031883828461649034,1,1.3489117018242722,-0.26954974760356354,-1.5471893741176257,0.3317214140454201,-0.012903606399484855,0.5246566210466151,-1.5471893735037734,0.5738676743734924,-0.0967567015153458,254
668930,2024,Brice Turang,29.3,40.0,1.71,1.18,2.11,3.82,0.0,0.53,0.83,1.08,1.3,1.52,1.71,1.91,2.09,2.27,2.45,2.62,2.79,2.96,3.13,3.3,3.46,3.64,3.82,50,6,Brice Turang,11.467410188,14.791946381,3.324536193,56,post_2023,28.0,0.8835025639752512,0.7891677733736415,0.09433479060160965,93.80863039399625,96.62288930581614,2.8142589118198913,5.0,5.0,0.6,1.988,0.08877648631852901,2.557335533076923,56.500947999999994,-9.832301341589211e-05,0.04658114035087714,0.37595588235294236,0.030004741531807176,1,1.0044134532189846,0.22366580088181795,-0.5316277573309685,-0.5042961489930661,1.4221617624571667,0.5246566210466151,-0.5316277571200436,1.4551220296763367,-0.09756854626419692,255
596115,2021,Trevor Story,28.6,17.0,1.77,1.21,2.1,3.87,0.0,0.56,0.86,1.12,1.35,1.56,1.77,1.96,2.15,2.33,2.51,2.69,2.86,3.03,3.2,3.36,3.53,3.7,3.87,20,6,Trevor Story,12.970051546,17.187123711,4.217072165,26,pre_2023,28.0,0.7707631097577524,0.7722628136237741,-0.0014997038660217177,85.37284894837475,75.23900573613767,-10.133843212237082,3.0,3.0,0.0,2.0066666666666664,,3.2439016653846156,53.947226666666666,-0.00011073271413828622,0.04812332301341583,0.39460784313725566,0.02815118813510695,0,-0.1659510354938359,-0.415950547165657,0.6487621381305939,1.2900133267150784,-0.012903606399484855,0.5246566210466151,0.6487621378731947,0.5617554170118899,-0.09785084397936736,256
672580,2023,Maikel Garcia,28.2,6.0,1.77,1.22,2.15,3.92,0.0,0.55,0.86,1.12,1.35,1.57,1.77,1.97,2.16,2.34,2.52,2.7,2.87,3.04,3.22,3.39,3.56,3.74,3.92,23,7,Maikel Garcia,13.237077151,16.732715134,3.495637982,30,post_2023,28.0,0.768390182928295,0.7652403719207221,0.0031498110075728336,73.06306306306305,73.24324324324324,0.18018018018018722,1.0,1.0,0.0,1.95,-0.3547066162336397,2.6889522938461536,51.69059999999999,-0.00010392156862745028,0.04799226006191944,0.39421568627451115,0.03206317579854999,0,-0.10916952766593079,0.09354635923247907,-0.3053435187490461,1.6088695666004962,-0.012903606399484855,0.5246566210466151,-0.3053435186279006,-0.2276787686738392,-0.09846031872638117,257
687363,2025,Victor Scott II,30.2,87.0,1.68,1.16,2.0300000000000002,3.71,0.0,0.52,0.81,1.06,1.28,1.49,1.68,1.87,2.05,2.22,2.39,2.56,2.72,2.89,3.05,3.21,3.37,3.53,3.71,34,4,Victor Scott II,12.293602339,15.567795322,3.274192982,38,post_2023,28.0,0.8812478233137284,0.8195346553223262,0.06171316799140225,99.63570127504553,98.99817850637523,-0.6375227686703084,1.0,1.0,1.0,2.0,,2.5186099861538462,59.494,-0.00010386996904024742,0.04593575851393185,0.3673039215686278,0.029904532194161317,1,0.6060267462272426,0.0531530900938564,-0.5982072784188751,0.48226288414050233,2.1396944468854926,0.5246566210466151,-0.5982072781815347,2.5021793933231242,-0.09993387690048611,258
664023,2024,Ian Happ,27.9,0.0,1.82,1.26,2.16,3.98,0.0,0.56,0.89,1.15,1.39,1.61,1.82,2.02,2.22,2.4,2.59,2.77,2.94,3.12,3.29,3.46,3.64,3.81,3.98,13,2,Ian Happ,10.538212454,14.943205128,4.404992674,15,post_2023,27.9,0.8446828201245162,0.7612323643078485,0.08345045581666777,64.82176360225141,41.55722326454034,-23.264540337711068,1.0,1.0,1.0,2.09,-0.0174945584268606,3.388455903076923,54.52078499999999,-0.00011798245614035044,0.049957559339525226,0.3981617647058826,0.031422676804972044,1,0.8714901359278372,-1.0645868076959877,0.8972893425597203,-1.613854521019944,-1.208791413780028,0.3302977442991525,0.8972893422037171,0.7624029421459785,-0.1009979090047726,259
596019,2023,Francisco Lindor,28.1,1.0,1.81,1.25,2.16,3.97,0.0,0.56,0.88,1.15,1.38,1.6,1.81,2.01,2.2,2.39,2.57,2.75,2.93,3.11,3.28,3.45,3.62,3.79,3.97,31,4,Francisco Lindor,12.0631875,15.484669643,3.421482143,35,post_2023,28.0,0.8723414100622581,0.7637844814150574,0.10855692864720068,70.54054054054055,47.83783783783784,-22.70270270270271,4.0,3.0,0.5,1.9425,,2.6319093407692304,50.21751,-0.0001144220846233221,0.049497549019607755,0.3979166666666678,0.030760869300970044,1,1.1780991956502056,-1.036832891882179,-0.4034155357781528,0.2071236922366241,-0.9696138523039193,0.5246566210466151,-0.40341553561809723,-0.743008850414629,-0.10124330352014936,260
671739,2023,Michael Harris II,28.8,14.0,1.71,1.18,2.12,3.83,0.0,0.53,0.82,1.08,1.3,1.51,1.71,1.91,2.09,2.28,2.45,2.63,2.8,2.97,3.14,3.3,3.47,3.65,3.83,20,4,Michael Harris II,11.572564706,15.300427451,3.727862745,24,post_2023,28.0,0.8239191862927698,0.7764933622835377,0.04742582400923212,86.66666666666667,97.56756756756756,10.900900900900893,1.0,1.0,1.0,1.94,-0.485386599798299,2.8675867269230766,54.19584,-9.932920536635662e-05,0.04686661506707941,0.36867647058823616,0.028587961251100708,1,0.4315446860082629,0.6231334886917076,0.0017766112182826825,-0.3787307590506172,1.4221617624571667,0.5246566210466151,0.0017766112175768658,0.6487276518302083,-0.10193355067018961,261
657656,2021,Ramón Laureano,27.6,0.0,1.81,1.25,2.18,3.99,0.0,0.56,0.87,1.14,1.37,1.59,1.81,2.01,2.2,2.39,2.58,2.76,2.94,3.11,3.29,3.46,3.64,3.81,3.99,12,5,Ramón Laureano,11.505242718,13.98623301,2.480990291,17,pre_2023,27.6,0.7224389273859239,0.7583033484073338,-0.035864421021409965,57.45697896749522,50.09560229445506,-7.361376673040155,3.0,2.0,1.0,2.0033333333333334,0.0382110518449709,1.9084540700000001,50.86864,-0.000111971104231166,0.04960939112487097,0.3893137254901965,0.02898445467046831,0,-0.585625024976933,-0.27899496047853756,-1.6472276774637218,-0.45912018820401707,-0.9696138523039193,-0.2527788859432216,-1.6472276768101783,-0.5152244814189239,-0.10199597802204065,262
691718,2025,Pete Crow-Armstrong,29.5,54.0,1.68,1.16,2.08,3.76,0.0,0.52,0.81,1.06,1.28,1.48,1.68,1.87,2.05,2.23,2.4,2.58,2.74,2.91,3.08,3.24,3.41,3.58,3.76,35,8,Pete Crow-Armstrong,12.341284884,16.264784884,3.9235,43,post_2023,28.0,0.810284508385215,0.7950767535859598,0.01520775479925529,96.08378870673953,98.99817850637523,2.9143897996356998,2.0,2.0,1.0,1.9,0.4230878041677421,3.018076923076923,55.20925,-9.388544891640824e-05,0.04562912796697622,0.36762254901960856,0.028821660913768053,1,0.03808631480576751,0.22861211287239963,0.2605093079636832,0.5392007834362179,2.1396944468854926,0.5246566210466151,0.2605093078603245,1.0032481890254488,-0.10217224461979275,263
680574,2025,Matt McLain,29.2,20.0,1.77,1.21,2.1,3.87,0.0,0.56,0.87,1.13,1.35,1.57,1.77,1.97,2.15,2.34,2.51,2.69,2.86,3.03,3.2,3.37,3.54,3.7,3.87,18,2,Matt McLain,13.021183486,15.919324159,2.898140673,20,post_2023,28.0,0.875746256099613,0.7863931152195418,0.08935314088007118,92.62295081967213,69.85428051001821,-22.768670309653913,1.0,1.0,0.0,1.95,-0.8015094821672003,2.229338979230769,53.523599999999995,-0.00011037151702786343,0.048049793601651146,0.40093137254902034,0.029304761783383097,1,0.9435757980335234,-1.040091590295529,-1.0955411222458322,1.351070161045429,-0.012903606399484855,0.5246566210466151,-1.0955411218111728,0.4135583857640266,-0.10226753408542881,264
665833,2026,Oneil Cruz,28.2,6.0,1.78,1.24,2.13,3.91,0.0,0.54,0.86,1.12,1.36,1.57,1.78,1.98,2.17,2.35,2.53,2.71,2.88,3.05,3.22,3.39,3.55,3.73,3.91,17,3,Oneil Cruz,12.053086379,15.760139535,3.707053156,20,post_2023,28.0,0.8357462560996131,0.7652403719207221,0.07050588417889092,74.51790633608816,62.67217630853994,-11.845730027548221,1.0,1.0,0.0,2.04,-0.2469513559424064,2.8515793507692306,53.78867999999999,-0.00011573787409700668,0.04903431372549013,0.3821078431372554,0.032667630195768786,1,0.7134064829528624,-0.5005151252473795,-0.02574432839075726,0.19506190714793337,-0.2520811678755935,0.5246566210466151,-0.025744328380544045,0.5062911434827322,-0.10261621534320849,265
665161,2022,Jeremy Peña,29.4,38.0,1.75,1.21,2.09,3.84,0.0,0.54,0.85,1.11,1.33,1.55,1.75,1.94,2.13,2.31,2.49,2.66,2.84,3.0,3.17,3.34,3.51,3.67,3.84,11,2,Jeremy Peña,11.944108696,16.20026087,4.256152174,13,pre_2023,28.0,0.827425355693907,0.7920623194957814,0.03536303619812553,95.73170731707317,89.11149825783971,-6.62020905923346,2.0,1.0,0.5,1.9300000000000002,,3.273963210769231,53.9049,-0.00011037151702786356,0.047907378740970036,0.3826960784313725,0.029683235749787464,1,0.28422968667088555,-0.2423824192819932,0.700445934846125,0.06493126206314877,0.46545151655273237,0.5246566210466151,0.7004459345682204,0.546948307742837,-0.10282427876553196,266
672580,2025,Maikel Garcia,27.9,0.0,1.79,1.23,2.16,3.95,0.0,0.56,0.87,1.13,1.37,1.58,1.79,1.99,2.18,2.36,2.54,2.72,2.9,3.07,3.24,3.42,3.59,3.77,3.95,23,9,Maikel Garcia,13.237077151,16.732715134,3.495637982,32,post_2023,27.9,0.7268555784456845,0.7612323643078485,-0.03437678586216397,62.11293260473588,55.100182149362475,-7.012750455373407,2.0,0.0,1.0,1.9449999999999998,0.7486214496639441,2.6889522938461536,50.46691499999999,-0.00010490196078431339,0.04833720330237354,0.40181372549019634,0.03204515540396268,0,-0.5674575021844983,-0.26177336104711896,-0.3053435187490461,1.6088695666004962,-0.49125872935170206,0.3302977442991525,-0.3053435186279006,-0.6557596673799467,-0.10374743916797902,267
665862,2022,Jazz Chisholm Jr.,29.3,12.0,1.73,1.2,2.11,3.84,0.0,0.53,0.83,1.08,1.31,1.53,1.73,1.92,2.11,2.29,2.47,2.64,2.81,2.98,3.15,3.32,3.48,3.65,3.84,12,5,Jazz Chisholm Jr.,12.165130769,17.803053846,5.637923077,17,pre_2023,28.0,0.7224389273859239,0.7891677733736415,-0.06672884598771767,94.33797909407666,95.03484320557492,0.6968641114982574,2.0,1.0,0.0,1.975,-0.1779726229384619,4.336863905384615,55.5528,-0.00010549535603715154,0.04746891124870998,0.3692401960784313,0.029998913044559785,0,-0.9625522174849347,0.11906975147005347,2.5278550958339783,0.32885451814362904,0.9438066395049496,0.5246566210466151,2.527855094831042,1.1234320539502325,-0.10486323979009499,268
656775,2022,Cedric Mullins,28.5,18.0,1.72,1.19,2.1100000000000003,3.83,0.0,0.53,0.83,1.08,1.31,1.52,1.72,1.91,2.1,2.28,2.45,2.63,2.8,2.97,3.13,3.3,3.47,3.64,3.83,34,10,Cedric Mullins,12.201346821,15.954560694,3.753213873,44,pre_2023,28.0,0.7733399265814351,0.7703273712459513,0.0030125553354838353,81.18466898954703,96.602787456446,15.41811846689896,2.0,2.0,0.5,1.935,-0.45291240706975106,2.8870875946153847,53.2173375,-0.00010072239422084549,0.04685655314757474,0.3749019607843149,0.030746362992869584,0,-0.11084574211647637,0.8462770950069086,0.03530379249557998,0.37210023671138553,1.182984200981058,0.5246566210466151,0.03530379248157273,0.30641878183002585,-0.10579750431493848,269
678662,2023,Ezequiel Tovar,28.1,1.0,1.8,1.25,2.1900000000000004,3.99,0.0,0.55,0.87,1.14,1.37,1.59,1.8,2.0,2.2,2.38,2.57,2.75,2.93,3.11,3.28,3.46,3.63,3.81,3.99,11,5,Ezequiel Tovar,12.819713656,18.236898678,5.417185022,16,post_2023,28.0,0.7092217334519203,0.7637844814150574,-0.05456274796313709,70.54054054054055,54.68468468468468,-15.855855855855864,1.0,1.0,0.0,1.9,-0.0845251289644574,4.167065401538461,49.385749999999994,-0.00010887512899896737,0.04931320949432397,0.38931372549019716,0.03121364988266871,0,-0.8139755575540211,-0.6986091789502343,2.235926279696763,1.1104943089875157,-0.7304362908278107,0.5246566210466151,2.23592627880965,-1.033982890553876,-0.10640397158268443,270
621438,2024,Tyrone Taylor,28.9,6.0,1.77,1.22,2.11,3.88,0.0,0.55,0.86,1.12,1.35,1.57,1.77,1.97,2.15,2.34,2.52,2.69,2.87,3.04,3.21,3.38,3.54,3.71,3.88,11,2,Tyrone Taylor,13.239228261,16.447347826,3.208119565,13,post_2023,28.0,0.827425355693907,0.7787884685654785,0.04863688712842851,90.0562851782364,71.76360225140714,-18.292682926829258,1.0,1.0,1.0,2.02,,2.467784280769231,54.875319999999995,-0.00011349329205366321,0.04857340041279664,0.38742647058823565,0.029273846023407588,1,0.4463346139582242,-0.818984691672161,-0.6855901920852594,1.6114382148249982,-0.012903606399484855,0.5246566210466151,-0.6855901918132492,0.886429682216154,-0.10742035836478322,271
592885,2018,Christian Yelich,28.7,39.0,1.71,1.19,2.11,3.82,0.0,0.52,0.8,1.05,1.28,1.5,1.71,1.9,2.09,2.27,2.45,2.63,2.8,2.97,3.14,3.3,3.47,3.64,3.82,22,4,Christian Yelich,12.506061728,15.181888889,2.67582716,26,pre_2023,28.0,0.8352792387900105,0.7743181439696354,0.06096109482037515,85.92870544090057,93.43339587242026,7.504690431519691,1.0,1.0,0.0,1.94,,2.0583285846153845,54.007659999999994,-0.00010619195046439611,0.0477063983488132,0.3416666666666669,0.0252061788163483,1,0.5968421646507096,0.4553659103382572,-1.3895535011326328,0.7359614083134705,1.4221617624571667,0.5246566210466151,-1.3895535005813229,0.5828967692758608,-0.10762407897295884,272
543807,2025,George Springer,28.0,0.0,1.81,1.26,2.18,3.99,0.0,0.55,0.87,1.14,1.38,1.6,1.81,2.01,2.2,2.39,2.58,2.76,2.94,3.11,3.29,3.46,3.63,3.81,3.99,18,1,George Springer,11.20488601,14.506658031,3.301772021,19,post_2023,28.0,0.9122356834370969,0.7624484788774337,0.1497872045596632,64.57194899817851,42.62295081967213,-21.948998178506386,1.0,0.0,1.0,1.94,-0.1551696542497334,2.5398246315384614,49.974399999999996,-0.00011444788441692378,0.04981166150670787,0.38696078431372677,0.03185345846514639,1,1.6816177987986358,-0.9996010465774045,-0.5617336572053871,-0.8177772186309045,-0.9696138523039193,0.5246566210466151,-0.5617336569825182,-0.828055857842556,-0.10819080255480579,273
596115,2019,Trevor Story,29.2,43.0,1.7,1.17,2.0700000000000003,3.77,0.0,0.53,0.81,1.05,1.28,1.5,1.7,1.9,2.08,2.26,2.44,2.61,2.78,2.94,3.11,3.27,3.44,3.6,3.77,23,8,Trevor Story,12.970051546,17.187123711,4.217072165,31,pre_2023,28.0,0.7470460111802868,0.7863931152195418,-0.03934710403925501,93.61313868613139,96.71532846715328,3.1021897810218917,1.0,0.0,1.0,1.97,,3.2439016653846156,56.0859,-0.00010921052631578892,0.04736777605779149,0.3515931372549029,0.02411067258989406,0,-0.628156772571279,0.2378891433674281,0.6487621381305939,1.2900133267150784,1.6613393239332754,0.5246566210466151,0.6487621378731947,1.3099260676058944,-0.11137943316045743,274
642201,2025,Eli White,29.9,35.0,1.75,1.21,2.06,3.81,0.0,0.54,0.85,1.11,1.34,1.55,1.75,1.94,2.13,2.31,2.48,2.65,2.82,2.99,3.15,3.32,3.48,3.64,3.81,10,1,Eli White,12.15757971,15.982594203,3.825014493,11,post_2023,28.0,0.8683535251556453,0.8083333696270749,0.06002015552857043,98.54280510018215,82.60473588342441,-15.93806921675774,2.0,2.0,1.0,1.88,,2.9423188407692304,53.401399999999995,-0.00011627966976264154,0.0480414086687306,0.3841911764705884,0.031011834667788042,1,0.5853510837066265,-0.7026703926444842,0.130261003179157,0.3198377713043414,0.46545151655273237,0.5246566210466151,0.13026100312747466,0.37080924213483585,-0.1114904588513712,275
621439,2021,Byron Buxton,29.9,32.0,1.73,1.19,2.0100000000000002,3.74,0.0,0.54,0.85,1.1,1.32,1.53,1.73,1.91,2.09,2.27,2.44,2.61,2.77,2.93,3.1,3.25,3.41,3.57,3.74,9,1,Byron Buxton,13.112712821,15.781830769,2.669117949,10,pre_2023,28.0,0.8595770934993551,0.8083333696270749,0.051243723872280156,98.66156787762907,94.16826003824092,-4.493307839388152,1.0,1.0,0.0,1.91,,2.053167653076923,54.824639999999995,-0.00011377708978328114,0.046932662538699634,0.39063725490196205,0.03090134885167818,1,0.478170219392614,-0.13731676735393078,-1.3984265159122762,1.460365670730027,0.9438066395049496,0.5246566210466151,-1.398426515357446,0.8687003319777956,-0.11334884500153215,276
673357,2022,Luis Robert Jr.,27.9,8.0,1.78,1.23,2.1500000000000004,3.93,0.0,0.55,0.87,1.13,1.36,1.58,1.78,1.98,2.16,2.35,2.53,2.7,2.88,3.05,3.22,3.39,3.57,3.75,3.93,11,3,Luis Robert Jr.,10.790703125,14.695296875,3.90459375,14,pre_2023,27.9,0.7838766527626487,0.7612323643078485,0.022644288454800265,64.98257839721255,74.0418118466899,9.059233449477347,1.0,1.0,1.0,1.95,-0.5001668728625227,3.0035336538461537,50.86867499999999,-0.00010363777089783255,0.04795910732714134,0.4021813725490196,0.034567505319793426,1,0.1289038743694298,0.5321579466152488,0.23550555779430596,-1.3123544983490598,-0.2520811678755935,0.3302977442991525,0.2355055577008674,-0.5152122373925198,-0.11343348554977802,277
